__id_std_norm,expected_events_sum,exp_labor_hours_total,exp_labor_cost_total,exp_material_cost_total,exp_total_cost,actual_pm_count,labor_hours_sum,labor_cost_sum,materials_cost_sum,total_task_cost_sum,expected_events_gap,expected_total_cost_gap,expected_labor_hours_gap
150662,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150663,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150664,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150665,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150666,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150667,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150668,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150669,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150670,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150671,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150672,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150673,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150674,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150675,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150677,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150678,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150679,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150680,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150681,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150682,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150683,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150684,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150686,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150687,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150689,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150690,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150691,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150692,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150693,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150694,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150695,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150696,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150697,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150698,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150699,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150700,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150701,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150702,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150703,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150704,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150705,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150706,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150707,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150709,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150711,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150712,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150713,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150714,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150715,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150716,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150717,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150718,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150719,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150720,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150721,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150722,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150723,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150724,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150725,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150726,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150727,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150728,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150729,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150730,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150731,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150733,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150734,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150735,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150736,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150737,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150738,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150739,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150740,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150741,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150743,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150744,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150745,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150746,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150747,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150749,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150751,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150752,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150754,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150755,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150756,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150757,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150758,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150759,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150761,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150762,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150763,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150764,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150765,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150766,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150767,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150768,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150769,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150771,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150772,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150773,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150774,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150775,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150777,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150778,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150779,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150780,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150781,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150782,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150783,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150784,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150785,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150786,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150787,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150788,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150789,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150790,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150791,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150793,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150794,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150795,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150796,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150797,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150798,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150799,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150800,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150801,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150802,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150803,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150805,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150806,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150807,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150808,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150809,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150810,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150812,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150813,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150815,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150816,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150817,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150818,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150819,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150820,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150821,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150822,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150823,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150824,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150825,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150826,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150827,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150828,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150829,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150830,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150831,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150832,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150833,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150834,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150835,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150836,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150837,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150838,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150839,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150841,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150842,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150843,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150844,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150845,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150847,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150848,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150849,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150850,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150851,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150852,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150853,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150854,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150855,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150856,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150857,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150858,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150859,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150860,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150861,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150862,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150863,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150864,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150865,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150866,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150867,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150868,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150869,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150870,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150871,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150872,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150873,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150874,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
150875,1,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,0,0.0,0.0,0.0,0.0,1,65.60756410256411,0.8844642857142857
